,Gender.F,Zone.1,Zone.2,Zone.3,Zone.4,Zone.5,Zone.6,Class.1,Class.2,Class.3,Class.4,Class.5,Class.6,BonusClass.1,BonusClass.2,BonusClass.3,BonusClass.4,BonusClass.5,BonusClass.6,OwnersAge,VehiculeAge,Duration,NumberClaims,ClaimFrequency
40488,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.421052631578947,0.0303030303030303,2.794521,0,0.0
40590,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.421052631578947,0.0505050505050505,1.5835620000000001,0,0.0
9211,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.131578947368421,0.0101010101010101,3.3671230000000003,0,0.0
43817,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.434210526315789,0.0303030303030303,0.49588999999999994,0,0.0
32063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.368421052631579,0.101010101010101,2.0,0,0.0
15708,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.15151515151515196,0.421918,0,0.0
24287,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.302631578947368,0.15151515151515196,0.00274,0,0.0
10728,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.144736842105263,0.0606060606060606,0.49588999999999994,0,0.0
48743,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.47368421052631604,0.0505050505050505,1.9041099999999997,0,0.0
31666,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368421052631579,0.15151515151515196,1.005479,0,0.0
11622,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.157894736842105,0.232323232323232,0.542466,0,0.0
4455,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0921052631578947,0.0101010101010101,0.947945,0,0.0
28902,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34210526315789497,0.18181818181818202,1.791781,0,0.0
10499,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.144736842105263,0.17171717171717202,0.487671,0,0.0
54794,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.526315789473684,0.0909090909090909,0.5041100000000001,0,0.0
61757,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.631578947368421,0.15151515151515196,0.931507,0,0.0
11204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.144736842105263,0.0505050505050505,0.578082,0,0.0
44122,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.447368421052632,0.161616161616162,0.591781,0,0.0
56565,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.539473684210526,0.101010101010101,0.408219,0,0.0
53962,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.513157894736842,0.0,0.282192,0,0.0
34390,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.381578947368421,0.0101010101010101,0.50137,0,0.0
49592,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.47368421052631604,0.17171717171717202,0.00274,0,0.0
18546,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.223684210526316,0.0,0.00274,0,0.0
56747,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.539473684210526,0.161616161616162,1.00274,0,0.0
22472,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27631578947368396,0.12121212121212101,1.520548,0,0.0
20322,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.25,0.141414141414141,0.49863,0,0.0
48335,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.47368421052631604,0.18181818181818202,0.964384,0,0.0
12750,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.157894736842105,0.18181818181818202,0.646575,0,0.0
56698,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.539473684210526,0.111111111111111,1.0,0,0.0
7393,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.11842105263157901,0.18181818181818202,0.668493,0,0.0
21665,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.263157894736842,0.17171717171717202,1.0,0,0.0
20192,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.25,0.17171717171717202,0.5041100000000001,0,0.0
22410,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27631578947368396,0.0505050505050505,2.9068490000000002,0,0.0
48639,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.47368421052631604,0.17171717171717202,8.427397000000001,0,0.0
31829,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368421052631579,0.12121212121212101,0.50137,0,0.0
5365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.10526315789473699,0.0707070707070707,0.45205500000000004,0,0.0
50647,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4868421052631579,0.313131313131313,0.50137,0,0.0
19046,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.223684210526316,0.212121212121212,0.59726,0,0.0
46032,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.460526315789474,0.202020202020202,0.652055,0,0.0
25364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.315789473684211,0.25252525252525304,0.312329,0,0.0
7313,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.11842105263157901,0.15151515151515196,1.441096,0,0.0
19938,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23684210526315802,0.0808080808080808,1.0,0,0.0
61204,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.618421052631579,0.515151515151515,0.926027,0,0.0
31946,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0.0101010101010101,0.980822,0,0.0
35898,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.39473684210526294,0.0808080808080808,1.0,0,0.0
54643,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.526315789473684,0.0404040404040404,0.50137,0,0.0
24829,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.315789473684211,0.0707070707070707,1.372603,0,0.0
19095,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.223684210526316,0.18181818181818202,1.4904110000000002,0,0.0
62409,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6447368421052629,0.131313131313131,1.306849,0,0.0
58028,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5657894736842111,0.12121212121212101,0.49588999999999994,0,0.0
4302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0921052631578947,0.12121212121212101,0.8547950000000001,0,0.0
42881,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.434210526315789,0.0606060606060606,3.728767,0,0.0
37921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.40789473684210503,0.0101010101010101,0.50137,0,0.0
58964,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.578947368421053,0.0606060606060606,3.920548,0,0.0
56122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.539473684210526,0.17171717171717202,1.0,0,0.0
18600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.223684210526316,0.141414141414141,1.0,0,0.0
43643,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.434210526315789,0.17171717171717202,6.6958899999999995,0,0.0
53808,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.513157894736842,0.12121212121212101,0.8301370000000001,0,0.0
58161,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5657894736842111,0.15151515151515196,0.50137,0,0.0
3094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0789473684210526,0.0505050505050505,0.12328800000000001,0,0.0
30925,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.35526315789473706,0.17171717171717202,0.331507,0,0.0
8056,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.131578947368421,0.26262626262626304,0.709589,0,0.0
9085,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.131578947368421,0.101010101010101,0.19726,0,0.0
6935,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.11842105263157901,0.191919191919192,0.25205500000000003,0,0.0
35086,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.381578947368421,0.131313131313131,1.531507,0,0.0
24827,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.315789473684211,0.0404040404040404,0.542466,0,0.0
57356,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5526315789473679,0.24242424242424201,0.8849319999999999,0,0.0
40552,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.421052631578947,0.17171717171717202,1.008219,0,0.0
61737,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.631578947368421,0.404040404040404,0.186301,0,0.0
33006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.368421052631579,0.0404040404040404,5.6,0,0.0
27948,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.34210526315789497,0.0303030303030303,0.49588999999999994,0,0.0
15728,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.197368421052632,0.0101010101010101,0.931507,0,0.0
5142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10526315789473699,0.0303030303030303,0.49588999999999994,0,0.0
4634,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0921052631578947,0.0808080808080808,0.347945,0,0.0
48705,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.47368421052631604,0.161616161616162,0.9917809999999999,0,0.0
50056,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4868421052631579,0.0303030303030303,0.7013699999999999,0,0.0
43574,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.434210526315789,0.0202020202020202,0.50137,0,0.0
11625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.157894736842105,0.313131313131313,0.49588999999999994,0,0.0
63788,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7105263157894741,0.0404040404040404,0.191781,0,0.0
11867,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.157894736842105,0.101010101010101,0.493151,0,0.0
64383,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.815789473684211,0.15151515151515196,1.0,0,0.0
18512,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.223684210526316,0.0303030303030303,0.619178,0,0.0
53309,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.513157894736842,0.15151515151515196,0.49863,0,0.0
37112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.39473684210526294,0.0505050505050505,0.49863,0,0.0
29228,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.34210526315789497,0.15151515151515196,4.383562,0,0.0
35125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.381578947368421,0.191919191919192,2.0,0,0.0
54000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.513157894736842,0.12121212121212101,0.441096,0,0.0
3439,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0789473684210526,0.111111111111111,0.293151,0,0.0
47013,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.460526315789474,0.36363636363636404,1.0,0,0.0
9206,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.131578947368421,0.0,1.008219,0,0.0
51219,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.4868421052631579,0.15151515151515196,0.00274,0,0.0
17984,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.21052631578947398,0.12121212121212101,0.2,0,0.0
40068,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.421052631578947,0.0606060606060606,0.917808,0,0.0
39232,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.40789473684210503,0.0606060606060606,17.39452,0,0.0
45054,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.447368421052632,0.26262626262626304,2.0,0,0.0
47171,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.460526315789474,0.161616161616162,2.350685,0,0.0
45797,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.447368421052632,0.161616161616162,1.0,0,0.0
33487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.368421052631579,0.17171717171717202,0.821918,0,0.0
47719,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.460526315789474,0.111111111111111,1.0,0,0.0
28720,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.34210526315789497,0.161616161616162,1.50137,0,0.0
31757,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.368421052631579,0.12121212121212101,0.49588999999999994,0,0.0
26281,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.328947368421053,0.36363636363636404,0.9369860000000001,0,0.0
5087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.10526315789473699,0.15151515151515196,0.394521,0,0.0
2051,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0657894736842105,0.15151515151515196,0.405479,0,0.0
3753,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0921052631578947,0.141414141414141,0.9726030000000001,0,0.0
30357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.35526315789473706,0.15151515151515196,1.0,0,0.0
35832,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.39473684210526294,0.0404040404040404,0.50137,0,0.0
30948,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.0,3.923288,0,0.0
20406,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25,0.222222222222222,0.975342,0,0.0
58672,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5657894736842111,0.0,0.00274,0,0.0
47597,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.460526315789474,0.18181818181818202,0.49588999999999994,0,0.0
9636,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.144736842105263,0.0404040404040404,0.983562,0,0.0
58283,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5657894736842111,0.131313131313131,0.539726,0,0.0
43530,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.434210526315789,0.15151515151515196,3.254795,0,0.0
59378,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.578947368421053,0.161616161616162,1.419178,0,0.0
22343,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.27631578947368396,0.161616161616162,1.0,0,0.0
34073,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.381578947368421,0.0606060606060606,0.545205,0,0.0
13423,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.171052631578947,0.18181818181818202,0.49588999999999994,0,0.0
38561,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.40789473684210503,0.0707070707070707,0.47945200000000004,0,0.0
11997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.157894736842105,0.161616161616162,1.0,0,0.0
17561,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21052631578947398,0.141414141414141,1.145205,0,0.0
47345,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.460526315789474,0.202020202020202,2.49863,0,0.0
4986,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.10526315789473699,0.0707070707070707,0.413699,0,0.0
49166,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.47368421052631604,0.131313131313131,1.5068489999999999,0,0.0
58566,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5657894736842111,0.12121212121212101,0.983562,0,0.0
27079,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.328947368421053,0.161616161616162,1.191781,0,0.0
31393,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.35526315789473706,0.0101010101010101,0.980822,0,0.0
57225,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5526315789473679,0.0202020202020202,0.164384,0,0.0
26430,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.328947368421053,0.0202020202020202,1.668493,0,0.0
60144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.592105263157895,0.161616161616162,4.49589,0,0.0
35962,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.39473684210526294,0.161616161616162,1.0,0,0.0
44530,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.447368421052632,0.0404040404040404,1.0,0,0.0
29434,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.34210526315789497,0.161616161616162,0.136986,0,0.0
42622,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.434210526315789,0.0202020202020202,0.917808,0,0.0
59738,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.592105263157895,0.41414141414141403,1.0,0,0.0
21102,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.131313131313131,0.38904099999999997,0,0.0
13133,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.171052631578947,0.272727272727273,0.5041100000000001,0,0.0
36528,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.39473684210526294,0.12121212121212101,0.408219,0,0.0
60138,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.592105263157895,0.15151515151515196,0.926027,0,0.0
29163,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.34210526315789497,0.272727272727273,0.5041100000000001,0,0.0
21713,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.263157894736842,0.212121212121212,0.347945,0,0.0
11760,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157894736842105,0.0606060606060606,0.945205,0,0.0
43876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.434210526315789,0.17171717171717202,1.0,0,0.0
49375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.47368421052631604,0.131313131313131,1.241096,0,0.0
35262,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.381578947368421,0.202020202020202,0.249315,0,0.0
3836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0921052631578947,0.0101010101010101,0.00274,0,0.0
62613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0.161616161616162,0.25205500000000003,0,0.0
59647,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.592105263157895,0.191919191919192,1.0,0,0.0
31425,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35526315789473706,0.0505050505050505,0.36438400000000004,0,0.0
55926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.539473684210526,0.272727272727273,1.0,0,0.0
50969,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4868421052631579,0.29292929292929304,1.0,0,0.0
56969,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5526315789473679,0.141414141414141,1.0,0,0.0
132,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0131578947368421,0.18181818181818202,1.9726029999999999,0,0.0
30999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35526315789473706,0.0909090909090909,0.49588999999999994,0,0.0
45503,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.447368421052632,0.141414141414141,3.728767,0,0.0
54584,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.526315789473684,0.0303030303030303,0.361644,0,0.0
27962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.34210526315789497,0.161616161616162,1.0,0,0.0
27164,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.328947368421053,0.15151515151515196,2.761644,0,0.0
53703,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.513157894736842,0.0808080808080808,1.0,0,0.0
24522,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.302631578947368,0.0707070707070707,1.682192,0,0.0
57977,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5657894736842111,0.101010101010101,1.00274,0,0.0
51977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.161616161616162,1.0,0,0.0
52354,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0.0303030303030303,2.027397,0,0.0
60579,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6052631578947371,0.46464646464646503,1.0,0,0.0
10752,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.144736842105263,0.3737373737373739,0.035616,0,0.0
22986,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.289473684210526,0.0303030303030303,0.5041100000000001,0,0.0
44152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.447368421052632,0.12121212121212101,0.50137,0,0.0
45461,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.447368421052632,0.0404040404040404,1.413699,0,0.0
47109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.460526315789474,0.0404040404040404,2.0,0,0.0
14127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.171052631578947,0.0303030303030303,1.0,0,0.0
4714,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0921052631578947,0.0707070707070707,0.964384,1,1.03693134684939
57414,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5526315789473679,0.202020202020202,0.5808220000000001,0,0.0
58514,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5657894736842111,0.191919191919192,0.747945,0,0.0
10041,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.144736842105263,0.131313131313131,0.660274,0,0.0
4224,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0921052631578947,0.0909090909090909,1.0,0,0.0
47317,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.460526315789474,0.161616161616162,0.446575,0,0.0
27249,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.328947368421053,0.111111111111111,0.46849300000000005,0,0.0
15074,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.18421052631578896,0.18181818181818202,0.019178,0,0.0
16697,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.197368421052632,0.141414141414141,1.446575,0,0.0
53693,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.513157894736842,0.18181818181818202,4.816438,0,0.0
30598,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.15151515151515196,0.25205500000000003,0,0.0
33771,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.381578947368421,0.18181818181818202,1.0,0,0.0
25349,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.315789473684211,0.202020202020202,0.265753,0,0.0
8545,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.131578947368421,0.0404040404040404,1.0,0,0.0
57841,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5657894736842111,0.15151515151515196,1.0,0,0.0
8578,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.131578947368421,0.0606060606060606,2.076712,0,0.0
11074,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.144736842105263,0.141414141414141,0.49863,0,0.0
20154,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.23684210526315802,0.131313131313131,0.493151,0,0.0
59344,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.578947368421053,0.0606060606060606,1.391781,0,0.0
16176,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.197368421052632,0.0101010101010101,0.5095890000000001,0,0.0
10503,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.144736842105263,0.24242424242424201,0.268493,0,0.0
2342,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0657894736842105,0.0303030303030303,0.482192,0,0.0
48014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.47368421052631604,0.0505050505050505,0.33424699999999996,0,0.0
61649,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.631578947368421,0.434343434343434,0.457534,0,0.0
13375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.171052631578947,0.303030303030303,0.46301400000000004,0,0.0
4899,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.10526315789473699,0.18181818181818202,0.37808200000000003,0,0.0
4262,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0921052631578947,0.0404040404040404,0.520548,0,0.0
43730,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.434210526315789,0.101010101010101,1.0,0,0.0
39098,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.40789473684210503,0.393939393939394,0.750685,0,0.0
